type,release_year,rating,duration,country,cluster
0,2001,9,101.0,603,1
0,2019,10,81.0,603,3
1,2006,12,2.0,589,0
0,2010,12,99.0,492,1
0,2011,13,106.0,492,1
0,2014,13,103.0,492,1
1,2009,10,1.0,492,0
0,2017,12,92.0,603,1
0,2017,12,89.0,603,1
1,2009,12,1.0,319,0
1,2015,11,1.0,506,0
0,2011,10,150.0,251,2
0,2019,10,80.0,603,3
0,1998,9,124.0,603,2
0,2017,12,99.0,212,1
0,2015,10,29.0,251,0
0,2019,10,91.0,603,1
0,2014,6,102.0,251,1
0,2017,12,94.0,150,1
1,2016,12,1.0,736,0
1,2017,10,6.0,506,0
0,1998,9,118.0,603,1
1,2015,12,1.0,251,0
0,2017,12,70.0,603,3
0,1971,3,181.0,603,2
0,2015,6,101.0,368,1
0,2008,15,29.0,506,0
0,2016,13,92.0,603,1
1,2015,10,2.0,492,0
0,2017,12,94.0,603,1
0,2015,13,118.0,272,1
0,2000,9,98.0,603,1
0,2003,9,90.0,621,1
0,2006,9,93.0,656,1
0,2016,10,114.0,306,1
0,2013,12,99.0,251,1
0,2018,10,96.0,603,1
0,2017,9,102.0,520,1
0,2016,12,90.0,506,1
0,2017,10,49.0,736,3
0,2015,6,61.0,603,3
1,2015,10,2.0,736,0
0,2019,10,60.0,499,3
0,1982,9,104.0,239,1
1,2014,11,3.0,603,0
0,2008,8,119.0,86,1
0,2016,10,102.0,150,1
0,2018,12,83.0,603,3
1,2016,15,1.0,435,0
0,1978,12,88.0,239,1
0,2017,12,86.0,505,1
1,2017,13,1.0,736,0
1,2011,10,1.0,603,0
0,2015,7,90.0,444,1
0,2010,9,134.0,603,2
0,2015,13,92.0,603,1
0,2012,9,145.0,342,2
0,2019,12,95.0,506,1
0,2018,12,93.0,603,1
0,1977,3,84.0,603,1
1,2017,10,1.0,603,0
0,2017,10,81.0,506,3
0,1956,3,98.0,603,1
1,2016,13,1.0,506,0
0,2018,12,74.0,45,3
0,2016,12,87.0,560,1
1,2011,12,1.0,506,0
0,2011,7,96.0,603,1
0,2008,8,88.0,228,1
1,2016,12,1.0,450,0
0,1994,9,118.0,506,2
0,2007,9,113.0,656,1
0,2012,9,86.0,614,1
1,2003,13,11.0,603,0
0,2018,12,91.0,603,1
0,2007,7,115.0,603,1
0,1993,7,112.0,651,1
0,2015,9,103.0,698,1
0,2016,12,116.0,150,1
0,2015,12,72.0,603,3
0,2019,13,104.0,603,1
1,2017,13,4.0,603,0
0,2009,9,97.0,603,1
0,2016,9,92.0,212,1
1,2003,10,10.0,603,0
0,2017,10,93.0,150,1
0,2010,9,93.0,205,1
0,2016,7,99.0,603,1
1,2011,13,1.0,601,0
0,2011,13,47.0,601,3
0,2011,13,52.0,601,3
0,2008,9,97.0,603,1
0,2015,13,88.0,86,1
0,2016,12,106.0,603,1
0,2019,12,97.0,746,1
0,2017,12,88.0,718,1
0,2009,7,88.0,603,1
0,2017,12,132.0,46,2
1,2018,10,1.0,251,0
0,2013,10,108.0,407,1
1,2016,13,2.0,603,0
0,2017,13,111.0,272,1
1,2009,12,1.0,483,0
1,2014,13,1.0,251,0
0,2002,9,167.0,682,2
1,2013,5,1.0,319,0
0,2009,13,96.0,272,1
0,2011,13,95.0,272,1
0,2016,12,107.0,322,1
0,2016,12,118.0,251,1
0,2018,13,130.0,251,2
0,2017,13,90.0,603,1
1,2015,13,1.0,506,0
1,2016,13,1.0,506,0
1,2016,12,1.0,470,0
0,2003,7,87.0,606,1
1,2011,14,1.0,305,0
0,2010,9,109.0,603,1
0,2014,7,103.0,589,1
1,2017,12,1.0,603,0
0,2008,8,110.0,603,1
0,2005,8,85.0,603,1
0,1990,10,163.0,251,2
0,2017,12,100.0,491,1
0,2013,12,58.0,319,3
0,2007,8,110.0,606,1
0,2014,12,58.0,319,3
1,2012,10,1.0,603,0
0,2013,10,56.0,319,3
0,1997,12,161.0,251,2
0,2005,10,141.0,272,2
0,1958,3,115.0,603,2
0,2012,8,90.0,528,1
0,2013,10,103.0,388,1
0,2012,6,77.0,603,3
1,2010,10,1.0,736,0
0,2018,7,111.0,603,1
0,2016,13,103.0,603,1
0,2017,6,129.0,108,2
0,2014,7,113.0,603,1
0,2018,7,106.0,603,1
0,2017,12,105.0,506,1
0,1979,13,137.0,251,2
0,2013,14,22.0,319,0
0,1995,8,130.0,589,2
0,2019,12,89.0,603,1
1,2017,14,2.0,603,0
0,2016,9,110.0,15,1
0,2006,10,148.0,251,2
1,2016,12,2.0,308,0
0,2018,9,100.0,603,1
1,2015,10,1.0,492,0
0,2016,9,90.0,603,1
0,2014,9,103.0,603,1
0,2019,12,75.0,603,3
0,2012,12,99.0,150,1
0,2005,7,93.0,655,1
0,2014,9,90.0,723,1
0,1990,9,145.0,603,2
0,2017,12,95.0,603,1
0,2011,9,92.0,621,1
0,2018,7,90.0,718,1
0,2001,9,137.0,729,2
1,2012,10,6.0,603,0
0,2003,9,98.0,647,1
0,2015,10,109.0,251,1
0,2008,9,117.0,228,1
1,2017,10,2.0,506,0
1,2013,13,3.0,444,0
0,2013,12,93.0,251,1
0,2017,12,57.0,603,3
0,1978,7,110.0,603,1
1,2016,13,2.0,506,0
1,2017,13,1.0,506,0
0,2015,9,95.0,603,1
0,2016,12,102.0,368,1
0,2016,12,97.0,603,1
0,2016,13,82.0,603,3
0,2015,13,90.0,58,1
1,2008,10,2.0,319,0
0,2015,11,57.0,506,3
0,2015,12,91.0,96,1
0,2013,12,100.0,492,1
0,2013,10,101.0,492,1
1,2016,12,2.0,736,0
0,2010,10,138.0,251,2
0,2014,10,95.0,492,1
0,2007,7,116.0,720,1
0,2009,8,117.0,686,1
0,2015,10,65.0,603,3
0,2000,10,158.0,251,2
0,1987,9,110.0,603,1
0,2017,10,79.0,150,3
0,2017,9,99.0,603,1
0,2013,10,86.0,603,1
1,2015,12,3.0,603,0
0,2017,11,138.0,506,2
1,2013,10,1.0,483,0
0,2017,12,91.0,603,1
0,2014,6,79.0,342,3
1,2016,12,2.0,506,0
1,2015,12,1.0,603,0
0,2015,12,79.0,506,3
0,2015,9,96.0,411,1
0,2005,10,55.0,736,3
0,2008,9,101.0,603,1
0,2004,9,88.0,625,1
0,2015,10,95.0,603,1
1,2014,10,1.0,506,0
0,2010,11,87.0,621,1
1,2017,15,1.0,338,0
0,2015,13,83.0,603,3
0,2016,6,90.0,603,1
1,2014,13,4.0,603,0
0,1999,13,151.0,251,2
1,2015,10,1.0,272,0
0,2017,12,89.0,603,1
0,2018,12,99.0,603,1
0,2017,12,86.0,15,1
1,2015,10,5.0,86,0
0,2016,12,85.0,603,1
0,2011,9,93.0,293,1
0,2015,8,89.0,717,1
0,2018,9,89.0,603,1
0,2018,12,90.0,603,1
0,1998,12,104.0,15,1
0,2017,10,107.0,603,1
0,2001,8,124.0,603,2
0,2017,12,87.0,603,1
1,2018,12,2.0,58,0
0,2016,7,94.0,632,1
1,2015,12,1.0,621,0
0,2015,9,86.0,603,1
1,2016,10,5.0,83,0
0,2016,9,102.0,603,1
0,2004,8,122.0,603,2
0,2013,9,126.0,603,2
0,2018,10,87.0,603,1
0,1976,10,156.0,251,2
0,2016,12,97.0,603,1
0,1997,12,89.0,241,1
1,2018,12,2.0,134,0
0,2017,12,88.0,603,1
1,2015,15,1.0,435,0
0,2010,10,96.0,251,1
0,2016,10,104.0,105,1
0,2015,10,80.0,15,3
1,2016,13,3.0,58,0
1,1988,13,5.0,603,0
1,2016,10,3.0,506,0
0,2015,13,95.0,506,1
0,2010,12,97.0,271,1
1,2015,12,1.0,2,0
0,2017,10,118.0,251,1
1,2016,13,1.0,15,0
0,2005,8,118.0,603,1
0,2016,13,44.0,506,3
0,2017,10,54.0,162,3
0,2015,13,170.0,380,2
1,2016,14,1.0,603,0
0,2006,12,118.0,492,1
0,2015,12,128.0,15,2
0,2016,12,106.0,678,1
0,2016,6,103.0,603,1
0,2008,10,92.0,488,1
0,2010,12,102.0,488,1
0,2017,10,126.0,251,2
0,2019,13,73.0,736,3
0,2011,8,111.0,603,1
0,2018,8,100.0,603,1
0,2011,7,86.0,603,1
0,2018,10,95.0,251,1
0,2018,7,79.0,603,3
0,2017,10,81.0,706,3
1,2015,12,3.0,488,0
0,2013,9,120.0,621,1
1,2016,10,1.0,506,0
0,2013,10,85.0,251,1
0,2016,10,96.0,291,1
0,2017,13,91.0,736,1
0,2017,9,134.0,603,2
0,2016,6,93.0,603,1
0,2016,12,82.0,506,3
0,2007,8,88.0,603,1
1,2017,10,1.0,38,0
0,1975,12,96.0,395,1
0,2018,7,97.0,603,1
0,2012,8,101.0,621,1
0,2016,10,88.0,621,1
0,2016,10,84.0,424,1
0,2017,13,110.0,718,1
0,2000,7,105.0,603,1
0,2017,8,116.0,350,1
0,1997,9,94.0,603,1
0,2015,6,110.0,84,1
1,2018,12,1.0,736,0
0,1995,8,116.0,603,1
0,2016,13,51.0,603,3
0,2012,10,103.0,251,1
0,2009,8,83.0,603,3
0,1999,11,176.0,251,2
0,2006,13,149.0,251,2
1,2011,13,1.0,380,0
0,2014,12,79.0,506,3
0,2010,9,97.0,58,1
0,2015,9,91.0,711,1
1,2015,10,1.0,506,0
1,2011,15,2.0,682,0
0,2016,12,85.0,603,1
0,2018,12,85.0,603,1
0,2005,9,117.0,603,1
1,2018,10,2.0,736,0
0,2016,12,84.0,2,3
0,2010,12,106.0,259,1
0,2016,7,107.0,506,1
0,2017,10,98.0,603,1
0,2018,10,54.0,603,3
1,2016,10,1.0,342,0
0,2016,10,139.0,105,2
0,2015,6,88.0,113,1
0,2018,9,93.0,506,1
0,2016,9,91.0,603,1
0,2011,8,89.0,603,1
0,2017,10,106.0,736,1
0,2014,10,116.0,488,1
0,2016,9,100.0,532,1
0,2015,8,96.0,603,1
0,2013,7,119.0,603,1
1,2019,12,2.0,603,0
0,2016,12,108.0,71,1
0,2014,9,104.0,108,1
0,2010,10,124.0,251,2
1,2014,13,1.0,603,0
0,2008,7,87.0,643,1
0,2013,6,75.0,603,3
0,2009,7,108.0,656,1
0,1974,17,103.0,162,1
1,2012,10,1.0,483,0
0,2017,9,103.0,603,1
0,2017,8,89.0,593,1
0,2014,10,103.0,492,1
0,2019,12,89.0,418,1
0,2017,12,119.0,251,1
0,2017,9,106.0,589,1
0,2015,12,90.0,704,1
0,2018,7,118.0,603,1
0,2014,6,95.0,251,1
1,2015,13,1.0,506,0
0,2008,8,123.0,603,2
0,1989,8,127.0,603,2
0,1981,7,116.0,603,1
0,1984,7,119.0,603,2
0,2016,12,99.0,603,1
0,2013,7,90.0,603,1
0,2016,13,90.0,506,1
0,2009,9,153.0,228,2
0,2008,7,106.0,227,1
0,2005,10,141.0,251,2
1,2017,12,1.0,506,0
1,2015,10,1.0,603,0
1,2017,10,1.0,296,0
1,2018,12,1.0,506,0
0,2013,8,122.0,342,2
1,2007,12,2.0,58,0
0,2016,10,87.0,603,1
0,2015,9,102.0,58,1
0,2004,13,88.0,319,1
0,2003,10,99.0,319,1
0,2002,10,99.0,319,1
0,2009,8,134.0,603,2
0,2018,13,91.0,58,1
0,2017,12,88.0,429,1
0,2006,15,127.0,251,2
0,2010,10,137.0,251,2
0,2018,10,77.0,603,3
0,2014,7,71.0,603,3
1,2011,15,2.0,95,0
0,2015,10,130.0,251,2
1,2014,13,1.0,506,0
1,2015,12,1.0,435,0
0,2013,12,140.0,251,2
0,1995,7,101.0,603,1
0,2012,10,101.0,736,1
0,2015,12,91.0,444,1
0,2017,10,84.0,150,1
0,2014,6,88.0,603,1
0,2018,15,68.0,736,3
0,2006,10,163.0,251,2
0,2013,7,93.0,165,1
0,2018,12,86.0,58,1
1,2016,12,1.0,678,0
0,1997,9,154.0,603,2
0,2015,10,92.0,746,1
0,2009,10,132.0,251,2
0,2014,14,22.0,736,0
0,2013,10,132.0,251,2
0,2012,10,94.0,251,1
0,2016,10,132.0,380,2
1,2008,11,1.0,319,0
0,2001,9,105.0,603,1
0,1973,12,97.0,394,1
1,2019,11,2.0,603,0
0,2015,8,109.0,603,1
1,2008,10,2.0,603,0
0,2014,9,134.0,603,2
0,2018,10,53.0,294,3
0,2016,12,84.0,603,3
1,2009,10,1.0,251,0
0,1973,9,102.0,603,1
1,2017,15,1.0,407,0
0,2011,7,79.0,603,3
0,1960,10,181.0,736,2
0,2017,10,90.0,506,1
0,2005,10,79.0,251,3
0,2012,8,133.0,603,2
0,2013,12,125.0,251,2
0,2017,12,80.0,736,3
0,2018,12,101.0,603,1
1,2015,10,1.0,506,0
0,2017,12,135.0,251,2
1,2015,12,1.0,96,0
1,2016,10,1.0,342,0
0,1997,10,133.0,251,2
0,2011,7,91.0,603,1
0,2017,10,52.0,736,3
0,2009,8,123.0,603,2
1,2014,14,2.0,603,0
0,2011,8,113.0,603,1
0,2005,9,107.0,603,1
0,2015,8,128.0,606,2
0,2005,8,94.0,229,1
0,1992,10,95.0,239,1
0,2011,3,106.0,603,1
1,2012,12,1.0,319,0
0,2002,8,138.0,547,2
1,2013,10,1.0,492,0
0,2017,10,139.0,251,2
0,2015,13,132.0,251,2
0,1981,10,173.0,251,2
0,2017,13,105.0,251,1
0,2016,12,148.0,251,2
0,2016,10,120.0,251,1
0,2014,7,85.0,646,1
0,2010,10,113.0,251,1
0,2016,12,99.0,506,1
0,2017,10,41.0,251,3
0,2017,10,110.0,251,1
0,2008,10,137.0,251,2
0,2001,8,118.0,603,1
0,1982,13,140.0,251,2
0,2006,6,85.0,603,1
0,2017,10,116.0,251,1
0,2005,10,133.0,251,2
1,1990,10,1.0,603,0
1,2014,13,1.0,603,0
1,1996,13,1.0,603,0
0,2011,9,89.0,603,1
0,2013,9,75.0,603,3
0,2010,12,67.0,603,3
0,2017,12,90.0,603,1
1,2017,10,1.0,380,0
0,1993,10,170.0,251,2
1,2018,10,1.0,251,0
1,2013,10,1.0,251,0
0,2006,10,124.0,251,2
1,2011,10,1.0,251,0
0,1980,13,120.0,251,2
0,2003,10,157.0,251,2
0,2018,10,124.0,251,2
0,2017,9,110.0,603,1
0,2016,12,90.0,603,1
0,1995,9,97.0,603,1
0,2015,10,108.0,388,1
0,2015,9,95.0,357,1
1,2010,14,2.0,736,0
0,2003,9,111.0,686,1
0,2004,9,137.0,603,2
0,2016,12,100.0,506,1
0,2015,10,53.0,162,3
0,2016,12,87.0,603,1
0,2011,9,106.0,603,1
0,1988,8,86.0,603,1
0,2010,8,100.0,603,1
0,2016,12,103.0,247,1
0,2014,9,109.0,506,1
0,2015,6,81.0,603,3
0,2005,8,98.0,621,1
1,2018,13,1.0,736,0
0,1996,8,114.0,603,1
0,2017,9,87.0,166,1
0,2015,13,132.0,251,2
0,1997,9,116.0,603,1
1,2016,10,1.0,736,0
1,2017,10,1.0,506,0
0,2013,10,92.0,338,1
1,2015,12,2.0,319,0
0,2015,9,99.0,631,1
0,1945,10,63.0,603,3
0,2009,8,121.0,719,2
0,2016,11,56.0,506,3
1,2014,13,1.0,736,0
0,2012,8,96.0,572,1
0,1972,10,115.0,251,1
0,2014,12,117.0,373,1
0,2009,15,58.0,736,3
0,2013,15,62.0,736,3
0,2016,14,65.0,736,3
0,2012,15,61.0,736,3
0,2017,15,65.0,251,3
0,2017,15,65.0,736,3
0,2010,15,58.0,736,3
0,2013,15,60.0,736,3
0,2015,9,81.0,603,3
1,2019,15,1.0,736,0
0,2013,6,85.0,603,1
0,2017,9,93.0,603,1
0,2017,12,126.0,251,2
0,2004,9,99.0,243,1
0,2010,15,79.0,350,3
0,2010,13,26.0,603,0
0,2017,13,107.0,110,1
0,2017,10,133.0,736,2
0,1998,9,95.0,506,1
1,2014,10,1.0,492,0
0,2012,12,100.0,492,1
0,2000,13,149.0,251,2
0,2017,12,52.0,603,3
0,2004,13,165.0,251,2
0,2016,12,104.0,2,1
0,2017,9,114.0,603,1
0,1987,8,109.0,603,1
0,2016,12,88.0,302,1
1,2012,10,3.0,603,0
1,2016,10,1.0,736,0
1,2017,12,1.0,342,0
1,2010,13,1.0,342,0
1,2016,10,1.0,123,0
0,2016,10,143.0,251,2
0,2011,12,112.0,488,1
0,2016,9,101.0,239,1
0,2006,8,110.0,603,1
0,2018,4,83.0,603,3
1,2015,10,1.0,121,0
0,2010,12,145.0,251,2
1,2011,10,3.0,506,0
0,2017,10,87.0,690,1
1,2015,10,1.0,435,0
0,2019,12,86.0,603,1
0,2015,9,115.0,582,1
0,2010,9,93.0,643,1
0,2017,10,121.0,162,2
0,2014,13,54.0,162,3
0,2010,7,100.0,678,1
0,2003,14,37.0,603,3
0,2011,14,33.0,603,0
0,2011,14,35.0,603,0
0,2011,14,32.0,736,0
1,2018,14,1.0,506,0
0,2017,12,147.0,251,2
0,2014,8,110.0,621,1
0,2010,7,97.0,606,1
0,2017,12,108.0,105,1
0,1982,10,101.0,239,1
1,2017,13,1.0,603,0
0,2010,9,100.0,603,1
1,2017,11,3.0,736,0
1,2018,14,1.0,134,0
0,2018,11,48.0,736,3
0,2016,16,44.0,136,3
1,2017,14,1.0,736,0
0,2013,16,78.0,682,3
0,2016,12,103.0,162,1
0,1946,13,58.0,603,3
1,2014,12,3.0,492,0
0,2018,10,90.0,603,1
1,2014,13,1.0,58,0
0,2014,9,89.0,603,1
0,2018,13,83.0,603,3
1,2009,11,1.0,603,0
1,2014,10,1.0,506,0
0,2018,12,84.0,58,3
0,1997,10,104.0,239,1
0,2018,13,99.0,603,1
0,1992,9,105.0,342,1
0,2015,9,94.0,603,1
1,2012,12,2.0,506,0
0,2012,8,150.0,671,2
0,2013,10,111.0,150,1
0,1990,10,116.0,736,1
0,1983,10,92.0,239,1
1,2015,5,1.0,15,0
0,2016,15,23.0,15,0
0,2016,15,25.0,15,0
0,2016,7,85.0,665,1
0,2000,8,90.0,603,1
0,2018,16,68.0,736,3
0,2019,15,67.0,736,3
0,2019,15,66.0,736,3
0,2016,6,91.0,603,1
1,2017,11,4.0,603,0
0,2014,10,87.0,603,1
0,2016,8,98.0,603,1
1,2017,10,1.0,444,0
1,2013,10,1.0,342,0
0,1998,9,108.0,506,1
0,2013,9,85.0,589,1
0,2012,8,95.0,206,1
0,2017,12,103.0,342,1
0,1976,7,118.0,603,2
1,2016,14,2.0,440,0
0,1962,9,153.0,589,2
1,2015,12,1.0,506,0
0,2017,10,96.0,58,1
0,1990,10,88.0,239,1
0,2015,6,116.0,212,1
0,2015,10,155.0,251,2
1,2015,12,1.0,736,0
0,2017,10,88.0,736,1
1,2012,10,1.0,121,0
0,2017,10,92.0,609,1
1,2015,10,5.0,58,0
1,2015,12,1.0,483,0
0,2019,12,98.0,603,1
0,2010,12,103.0,239,1
0,2017,10,163.0,251,2
0,1994,10,93.0,239,1
1,2012,13,1.0,435,0
1,2016,12,1.0,736,0
0,2018,12,77.0,603,3
0,2011,10,97.0,150,1
0,2015,10,115.0,272,1
1,2013,11,1.0,506,0
0,2014,9,103.0,226,1
0,2016,12,82.0,603,3
0,2006,12,77.0,603,3
0,1995,10,79.0,239,3
0,2016,13,98.0,2,1
1,2010,13,1.0,105,0
0,2005,10,131.0,251,2
0,2018,10,110.0,251,1
0,2015,12,100.0,5,1
0,2017,10,117.0,251,1
0,2017,13,107.0,254,1
0,2012,9,76.0,603,3
0,2014,12,118.0,251,1
0,1979,9,93.0,30,1
1,2014,10,7.0,603,0
0,2008,8,99.0,603,1
0,1987,6,84.0,603,1
0,2016,12,102.0,239,1
0,2016,10,134.0,251,2
0,2017,12,78.0,603,3
0,2016,12,95.0,96,1
1,2017,15,1.0,302,0
1,2016,10,1.0,319,0
0,2013,14,73.0,165,3
0,2018,10,110.0,162,1
0,2016,13,75.0,370,3
0,2013,10,119.0,251,1
1,2015,10,1.0,251,0
1,2014,10,1.0,251,0
1,2010,10,1.0,251,0
0,1981,13,92.0,239,1
1,2013,10,1.0,493,0
0,2005,10,137.0,251,2
0,1989,13,192.0,251,2
0,2017,13,132.0,251,2
0,2018,12,91.0,603,1
0,2013,9,105.0,635,1
0,2015,9,88.0,531,1
1,2018,13,1.0,736,0
0,1983,12,155.0,251,2
0,2017,10,103.0,251,1
0,2014,8,97.0,603,1
0,2016,10,92.0,603,1
0,2014,10,98.0,603,1
0,2017,12,89.0,506,1
0,1999,8,112.0,506,1
0,2017,12,75.0,251,3
0,2017,10,89.0,251,1
0,2017,12,99.0,506,1
0,2016,9,107.0,86,1
1,2018,10,1.0,603,0
0,2016,10,29.0,736,0
1,2016,12,4.0,603,0
0,2016,12,94.0,251,1
1,2019,10,1.0,603,0
1,2018,13,2.0,603,0
0,1986,9,90.0,241,1
0,2002,9,104.0,603,1
0,2017,13,55.0,603,3
0,2016,10,83.0,251,3
0,2014,13,77.0,736,3
0,2013,7,72.0,603,3
0,2017,7,103.0,319,1
0,2018,7,131.0,718,2
1,2016,10,1.0,506,0
0,1983,10,138.0,251,2
0,2016,6,143.0,435,2
0,2017,12,80.0,2,3
0,2006,10,132.0,251,2
0,2013,10,84.0,603,1
0,2014,12,99.0,239,1
0,2017,10,93.0,150,1
0,2016,13,114.0,603,1
0,2017,13,100.0,603,1
0,1988,13,132.0,251,2
0,2016,12,83.0,342,3
0,2016,9,105.0,58,1
0,1973,9,112.0,603,1
0,2017,13,94.0,58,1
0,1985,12,90.0,397,1
0,2017,10,48.0,506,3
1,2013,11,1.0,506,0
1,2012,13,1.0,15,0
0,2017,13,110.0,251,1
1,2016,10,1.0,736,0
0,2003,9,84.0,603,1
0,2017,12,118.0,435,1
0,2018,10,86.0,233,1
0,1997,8,98.0,603,1
0,2002,8,88.0,603,1
0,2016,12,81.0,81,3
0,2009,9,112.0,272,1
1,2018,10,1.0,736,0
1,2015,12,1.0,444,0
0,2018,12,106.0,368,1
1,2016,13,1.0,603,0
0,2009,10,148.0,251,2
0,2015,9,105.0,506,1
0,2016,7,92.0,619,1
1,2018,10,1.0,251,0
0,2016,8,112.0,664,1
1,1996,15,1.0,736,0
0,2008,9,128.0,603,2
1,2014,11,2.0,162,0
0,2017,10,128.0,251,2
1,2013,13,1.0,603,0
0,2004,7,136.0,86,2
0,2012,7,106.0,621,1
0,2016,12,129.0,251,2
1,2015,10,1.0,342,0
0,2015,8,90.0,319,1
0,2014,8,130.0,378,2
0,2017,10,85.0,603,1
0,2011,6,90.0,603,1
1,2015,12,1.0,483,0
0,2015,12,94.0,603,1
0,2016,6,86.0,603,1
0,2017,10,100.0,718,1
0,2018,12,107.0,574,1
0,2014,13,93.0,338,1
0,2015,9,109.0,603,1
0,2016,12,109.0,251,1
0,2017,12,92.0,603,1
0,2015,9,93.0,603,1
0,2019,10,100.0,368,1
0,2017,9,141.0,106,2
1,2014,10,1.0,435,0
0,2003,8,119.0,603,2
0,2016,9,84.0,710,1
1,2015,13,1.0,736,0
0,1997,9,96.0,603,1
1,2014,13,1.0,506,0
0,2016,7,83.0,58,3
0,2017,12,117.0,150,1
0,2017,7,93.0,226,1
0,2013,15,73.0,603,3
0,2015,15,72.0,603,3
0,2012,15,46.0,603,3
0,2014,15,74.0,603,3
0,2013,15,46.0,603,3
0,2011,15,46.0,603,3
0,2014,15,74.0,603,3
0,2012,15,71.0,603,3
0,2016,15,72.0,603,3
0,2015,15,76.0,603,3
0,2010,15,23.0,603,0
0,2013,11,60.0,603,3
0,2013,15,46.0,603,3
1,2012,14,2.0,58,0
0,2005,8,101.0,656,1
1,2013,11,1.0,506,0
1,2011,11,1.0,506,0
0,2009,9,97.0,589,1
0,2016,9,111.0,603,1
0,2015,9,96.0,165,1
0,2015,10,135.0,383,2
0,2016,9,91.0,228,1
0,2013,12,84.0,603,1
0,2011,10,121.0,251,2
0,2016,16,109.0,251,1
0,2017,7,74.0,15,3
0,2013,9,94.0,603,1
0,2016,8,105.0,603,1
0,2002,8,97.0,603,1
0,2015,10,102.0,300,1
0,1984,10,86.0,239,1
0,2007,8,88.0,603,1
1,2013,11,2.0,58,0
0,2012,10,90.0,150,1
0,2012,8,131.0,603,2
0,2004,13,158.0,251,2
0,2014,7,85.0,162,1
0,2014,7,110.0,603,1
0,2007,6,79.0,603,3
1,2017,12,3.0,603,0
1,2017,13,2.0,444,0
0,1962,13,185.0,603,2
0,2010,13,80.0,58,3
0,2005,13,116.0,251,1
0,2017,10,95.0,603,1
0,2013,10,99.0,150,1
0,2016,8,77.0,603,3
0,2015,12,91.0,58,1
0,2015,5,115.0,302,1
1,2017,13,1.0,506,0
0,2016,8,68.0,476,3
1,2017,10,1.0,736,0
0,2015,14,72.0,621,3
0,2014,14,73.0,621,3
0,2013,10,104.0,736,1
0,2001,10,90.0,239,1
0,2015,12,99.0,506,1
0,2009,8,109.0,603,1
1,2013,12,1.0,506,0
0,2012,12,108.0,488,1
0,2011,9,99.0,589,1
0,2014,10,99.0,736,1
1,1999,10,1.0,603,0
0,2017,13,88.0,251,1
0,2006,7,92.0,690,1
0,2016,13,73.0,309,3
0,2017,12,85.0,279,1
0,2016,13,91.0,613,1
0,1982,10,171.0,251,2
0,2016,6,80.0,603,3
0,2011,10,102.0,319,1
0,2017,12,76.0,603,3
0,2016,12,92.0,603,1
0,1993,8,82.0,736,3
0,2016,11,42.0,603,3
0,2004,7,131.0,603,2
0,2016,10,165.0,251,2
0,2016,9,91.0,603,1
0,2015,9,101.0,603,1
1,2018,13,1.0,589,0
1,2016,11,1.0,603,0
0,2016,11,53.0,603,3
1,2009,13,1.0,718,0
1,2009,13,1.0,718,0
1,2016,13,1.0,506,0
1,2015,13,3.0,506,0
0,1945,12,59.0,603,3
1,2016,13,3.0,603,0
0,2016,9,108.0,98,1
0,2018,13,89.0,603,1
0,2004,7,91.0,603,1
0,2016,6,84.0,603,1
0,2007,8,96.0,603,1
0,2017,10,124.0,251,2
0,2018,12,87.0,603,1
0,2013,9,113.0,603,1
0,2014,9,118.0,603,1
1,2016,12,2.0,736,0
0,2008,8,97.0,606,1
1,1981,15,1.0,319,0
1,1997,11,1.0,86,0
0,2005,13,161.0,251,2
0,2018,12,116.0,96,1
0,2007,7,104.0,603,1
1,2016,9,1.0,370,0
0,2020,15,89.0,603,1
0,2019,13,92.0,271,1
0,2019,13,90.0,674,1
1,2004,6,1.0,506,0
0,2017,10,50.0,603,3
0,2017,11,53.0,603,3
0,2018,11,113.0,603,1
0,2017,13,53.0,603,3
0,2017,13,54.0,603,3
0,2017,13,53.0,603,3
0,2017,11,54.0,603,3
0,2018,10,113.0,603,1
0,2017,11,53.0,603,3
0,2017,13,53.0,603,3
0,2018,13,53.0,603,3
0,2017,10,54.0,603,3
0,2017,13,54.0,603,3
0,2017,13,52.0,603,3
0,2017,13,54.0,603,3
0,2017,13,54.0,603,3
0,2018,11,53.0,603,3
0,2017,13,53.0,603,3
0,2018,13,53.0,603,3
0,2018,13,113.0,603,1
0,2012,11,53.0,603,3
0,2017,8,86.0,603,1
0,1995,8,102.0,603,1
0,2016,12,114.0,603,1
0,2009,9,99.0,516,1
1,2016,12,1.0,212,0
1,2018,12,1.0,736,0
0,2012,13,55.0,296,3
0,2015,12,91.0,302,1
1,2011,12,1.0,319,0
1,2015,12,7.0,603,0
1,2016,10,1.0,506,0
0,2013,6,117.0,140,1
0,2013,12,124.0,141,2
1,2016,12,1.0,736,0
0,2016,9,122.0,506,2
0,2014,9,84.0,603,1
0,2009,3,84.0,202,1
0,2018,9,120.0,15,1
0,1960,13,127.0,603,2
0,2007,8,122.0,603,2
0,2004,8,125.0,603,2
1,2017,10,1.0,239,0
0,2015,12,107.0,444,1
0,2016,9,91.0,603,1
0,2011,12,103.0,488,1
0,2012,12,103.0,488,1
0,2015,12,106.0,736,1
1,2014,16,2.0,58,0
0,2017,10,102.0,603,1
1,2013,13,1.0,603,0
1,2018,14,1.0,162,0
0,2012,12,97.0,150,1
0,1983,10,89.0,239,1
0,2017,10,92.0,48,1
0,2016,10,107.0,251,1
